Id,Slack (ns),Source Clock,Sink Clock,Exception,Hops,TDMs used per hop**,Total TDM delay (ns)*,User logic delay (ns),Path delay (ns),Requirement (ns),Start Point,End Point,Net Name,
1,980.420,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,7.970,19.580,1000.000,a[1:0].a[0],sum[1:0].sum[0],a_aptn_ft[0]: sum[0]
2,980.420,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,4.563,19.580,1000.000,b[1:0].b[0],sum[1:0].sum[0],b_aptn_ft[0]: sum[0]
3,980.420,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,4.563,19.580,1000.000,carry_in.carry_in,sum[1:0].sum[0],carry_in_aptn_ft: sum[0]
4,981.465,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:3.753) = 8.899,6.229,18.535,1000.000,a[1:0].a[0],sum[1:0].sum[1],a_aptn_ft[0]: carry1
5,981.465,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:3.753) = 8.899,2.474,18.535,1000.000,b[1:0].b[0],sum[1:0].sum[1],b_aptn_ft[0]: carry1
6,981.465,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:3.753) = 8.899,2.474,18.535,1000.000,carry_in.carry_in,sum[1:0].sum[1],carry_in_aptn_ft: carry1
